name,visible,obstructed,receptacle,toggleable,isToggled,breakable,isBroken,canFillWithLiquid,isFilledWithLiquid,dirtyable,isDirty,canBeUsedUp,isUsedUp,cookable,isCooked,ObjectTemperature,canChangeTempToHot,canChangeTempToCold,sliceable,isSliced,openable,isOpen,openness,pickupable,isPickedUp,moveable,mass,salientMaterials,receptacleObjectIds,distance,objectType,objectId,parentReceptacles,isMoving,simbotObjectClass,simbotPickedUp,simbotLastParentReceptacle,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,axisAlignedBoundingBox_cornerPoints,axisAlignedBoundingBox_center_x,axisAlignedBoundingBox_center_y,axisAlignedBoundingBox_center_z,axisAlignedBoundingBox_size_x,axisAlignedBoundingBox_size_y,axisAlignedBoundingBox_size_z,objectOrientedBoundingBox_cornerPoints,simbotIsCooked,simbotIsFilledWithWater,objectOrientedBoundingBox,simbotIsReceptacleOf,simbotIsFilledWithCoffee
Bread_7_Slice_2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.08749999850988388,['Food'],,2.1173455715179443,BreadSliced,Bread|-01.52|+00.99|-00.29|BreadSliced_1,['CounterTop|-01.87|+00.95|-00.61'],True,"['Bread', 'Food']",,,-1.5171778202056885,0.9751713275909424,-0.31022658944129944,359.8746337890625,0.45089441537857056,359.9215087890625,"[[-1.4311957359313965, 1.047400951385498, -0.2895118296146393], [-1.4311957359313965, 1.047400951385498, -0.33086439967155457], [-1.4311957359313965, 0.9009194374084473, -0.2895118296146393], [-1.4311957359313965, 0.9009194374084473, -0.33086439967155457], [-1.600839614868164, 1.047400951385498, -0.2895118296146393], [-1.600839614868164, 1.047400951385498, -0.33086439967155457], [-1.600839614868164, 0.9009194374084473, -0.2895118296146393], [-1.600839614868164, 0.9009194374084473, -0.33086439967155457]]",-1.5160176753997803,0.9741601943969727,-0.3101881146430969,0.16964387893676758,0.14648151397705078,0.04135257005691528,"[[-1.4313372373580933, 0.9010065793991089, -0.29084277153015137], [-1.6005265712738037, 0.9012383222579956, -0.2895117998123169], [-1.6008397340774536, 0.9011512398719788, -0.3293032646179199], [-1.4316504001617432, 0.900919497013092, -0.3306342363357544], [-1.4311394691467285, 1.0472146272659302, -0.2911642789840698], [-1.600328803062439, 1.047446370124817, -0.28983330726623535], [-1.6006419658660889, 1.0473592281341553, -0.3296247720718384], [-1.4314526319503784, 1.0471274852752686, -0.33095574378967285]]",,,,,
Bread_7_Slice_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.3499999940395355,['Food'],,2.036893129348755,Bread,Bread|-01.52|+00.99|-00.29|Bread_0,['CounterTop|-01.87|+00.95|-00.61'],True,,,,-1.5168288946151733,0.9751118421554565,-0.22736862301826477,359.9903259277344,359.9895935058594,359.89990234375,"[[-1.4310003519058228, 1.0473250150680542, -0.16735628247261047], [-1.4310003519058228, 1.0473250150680542, -0.28945425152778625], [-1.4310003519058228, 0.9008606672286987, -0.16735628247261047], [-1.4310003519058228, 0.9008606672286987, -0.28945425152778625], [-1.600401759147644, 1.0473250150680542, -0.16735628247261047], [-1.600401759147644, 1.0473250150680542, -0.28945425152778625], [-1.600401759147644, 0.9008606672286987, -0.16735628247261047], [-1.600401759147644, 0.9008606672286987, -0.28945425152778625]]",-1.5157010555267334,0.9740928411483765,-0.22840526700019836,0.1694014072418213,0.14646434783935547,0.12209796905517578,"[[-1.4312071800231934, 0.9008813500404358, -0.16735614836215973], [-1.600401759147644, 0.9011768102645874, -0.1673898547887802], [-1.6003775596618652, 0.9011561274528503, -0.2894362211227417], [-1.431182861328125, 0.9008606672286987, -0.2894025146961212], [-1.4309518337249756, 1.04708993434906, -0.16738088428974152], [-1.6001464128494263, 1.0473854541778564, -0.167414590716362], [-1.6001222133636475, 1.0473647117614746, -0.2894609570503235], [-1.4309275150299072, 1.0470693111419678, -0.289427250623703]]",,,,,
Bowl_12896869(Clone)_copy_55,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.4699999988079071,['Glass'],[],2.0436134338378906,Bowl,Bowl|-01.85|+00.91|-00.29,['CounterTop|-01.87|+00.95|-00.61'],False,"['Bowl', 'Tableware', 'Dishware']",,,-1.8499901294708252,0.908013641834259,-0.28808826208114624,-0.0,0.0,0.0,"[[-1.7382769584655762, 1.0278431177139282, -0.17557597160339355], [-1.7382769584655762, 1.0278431177139282, -0.39900171756744385], [-1.7382769584655762, 0.9070999622344971, -0.17557597160339355], [-1.7382769584655762, 0.9070999622344971, -0.39900171756744385], [-1.9617390632629395, 1.0278431177139282, -0.17557597160339355], [-1.9617390632629395, 1.0278431177139282, -0.39900171756744385], [-1.9617390632629395, 0.9070999622344971, -0.17557597160339355], [-1.9617390632629395, 0.9070999622344971, -0.39900171756744385]]",-1.8500080108642578,0.9674715399742126,-0.2872888445854187,0.22346210479736328,0.12074315547943115,0.2234257459640503,"[[-1.7382769584655762, 0.9071000218391418, -0.17557595670223236], [-1.9617390632629395, 0.9071000218391418, -0.17557595670223236], [-1.9617390632629395, 0.9071000218391418, -0.39900168776512146], [-1.7382769584655762, 0.9071000218391418, -0.39900168776512146], [-1.7382769584655762, 1.0278431177139282, -0.17557595670223236], [-1.9617390632629395, 1.0278431177139282, -0.17557595670223236], [-1.9617390632629395, 1.0278431177139282, -0.39900168776512146], [-1.7382769584655762, 1.0278431177139282, -0.39900168776512146]]",,,,,
Statue_f7c94053(Clone)_copy_52,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,1.0,['Metal'],,2.6901988983154297,Statue,Statue|-01.96|+00.91|-00.94,['CounterTop|-01.87|+00.95|-00.61'],False,"['Statue', 'RoomDecor']",,,-1.961169719696045,0.9071000814437866,-0.9399117827415466,-0.0,90.0,0.0,"[[-1.8269729614257812, 1.0557174682617188, -0.7582323551177979], [-1.8269729614257812, 1.0557174682617188, -1.1337001323699951], [-1.8269729614257812, 0.9103949069976807, -0.7582323551177979], [-1.8269729614257812, 0.9103949069976807, -1.1337001323699951], [-2.0417909622192383, 1.0557174682617188, -0.7582323551177979], [-2.0417909622192383, 1.0557174682617188, -1.1337001323699951], [-2.0417909622192383, 0.9103949069976807, -0.7582323551177979], [-2.0417909622192383, 0.9103949069976807, -1.1337001323699951]]",-1.9343819618225098,0.9830561876296997,-0.9459662437438965,0.21481800079345703,0.14532256126403809,0.37546777725219727,"[[-1.8269729614257812, 0.9071000814437866, -1.1337002515792847], [-1.8269729614257812, 0.9071000814437866, -0.7582324743270874], [-2.0417909622192383, 0.9071000814437866, -0.7582324743270874], [-2.0417909622192383, 0.9071000814437866, -1.1337002515792847], [-1.8269729614257812, 1.0557174682617188, -1.1337002515792847], [-1.8269729614257812, 1.0557174682617188, -0.7582324743270874], [-2.0417909622192383, 1.0557174682617188, -0.7582324743270874], [-2.0417909622192383, 1.0557174682617188, -1.1337002515792847]]",,,,,
Mug_a7600f7c(Clone)_copy_49,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,1.0,['Ceramic'],[],4.061399936676025,Mug,Mug|+00.32|+00.11|-01.49,['Cabinet|+00.38|+00.37|-01.24'],False,"['Mug', 'Tableware', 'Drinkware']",,,0.3214937448501587,0.109474778175354,-1.4871478080749512,-0.0,0.0,0.0,"[[0.37275034189224243, 0.2131253480911255, -1.4360411167144775], [0.37275034189224243, 0.2131253480911255, -1.5385544300079346], [0.37275034189224243, 0.109474778175354, -1.4360411167144775], [0.37275034189224243, 0.109474778175354, -1.5385544300079346], [0.2471630573272705, 0.2131253480911255, -1.4360411167144775], [0.2471630573272705, 0.2131253480911255, -1.5385544300079346], [0.2471630573272705, 0.109474778175354, -1.4360411167144775], [0.2471630573272705, 0.109474778175354, -1.5385544300079346]]",0.30995669960975647,0.16130006313323975,-1.487297773361206,0.12558728456497192,0.10365056991577148,0.10251331329345703,"[[0.37275034189224243, 0.109474778175354, -1.436041235923767], [0.24716302752494812, 0.109474778175354, -1.436041235923767], [0.24716302752494812, 0.109474778175354, -1.5385544300079346], [0.37275034189224243, 0.109474778175354, -1.5385544300079346], [0.37275034189224243, 0.2131253331899643, -1.436041235923767], [0.24716302752494812, 0.2131253331899643, -1.436041235923767], [0.24716302752494812, 0.2131253331899643, -1.5385544300079346], [0.37275034189224243, 0.2131253331899643, -1.5385544300079346]]",,,,,
Spoon_9e4b33b1(Clone)_copy_45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.03999999910593033,['Metal'],,2.6808154582977295,Spoon,Spoon|-02.37|+00.59|-00.89,['Stool|-02.48|00.00|-00.80'],False,"['Spoon', 'Silverware', 'KitchenUtensils']",,,-2.3686017990112305,0.5894405245780945,-0.8870124220848083,1.2087428569793701,69.8088607788086,359.8824768066406,"[[-2.32235050201416, 0.6080812215805054, -0.773952841758728], [-2.32235050201416, 0.6080812215805054, -0.9759994745254517], [-2.32235050201416, 0.5886590480804443, -0.773952841758728], [-2.32235050201416, 0.5886590480804443, -0.9759994745254517], [-2.4210739135742188, 0.6080812215805054, -0.773952841758728], [-2.4210739135742188, 0.6080812215805054, -0.9759994745254517], [-2.4210739135742188, 0.5886590480804443, -0.773952841758728], [-2.4210739135742188, 0.5886590480804443, -0.9759994745254517]]",-2.3717122077941895,0.5983701348304749,-0.8749761581420898,0.0987236499786377,0.019422173500061035,0.20204663276672363,"[[-2.317061424255371, 0.5883463025093079, -0.9641481637954712], [-2.388646125793457, 0.5887717008590698, -0.7694674730300903], [-2.427485227584839, 0.5896448493003845, -0.7837507128715515], [-2.355900526046753, 0.5892194509506226, -0.9784314036369324], [-2.3166706562042236, 0.6073983907699585, -0.9640461206436157], [-2.3882553577423096, 0.6078237891197205, -0.7693654298782349], [-2.4270944595336914, 0.6086969375610352, -0.7836486101150513], [-2.3555097579956055, 0.6082715392112732, -0.9783293008804321]]",,,,,
DishSponge_0939815f(Clone)_copy_41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.029999997466802597,['Sponge'],,1.779089093208313,DishSponge,DishSponge|-02.46|+00.59|+00.06,['Stool|-02.50|00.00|+00.06'],False,"['DishSponge', 'CleaningProducts']",,,-2.4599006175994873,0.5891667604446411,0.059908315539360046,1.209227442741394,91.2434310913086,359.8836364746094,"[[-2.389155864715576, 0.6146500110626221, 0.09819132089614868], [-2.389155864715576, 0.6146500110626221, 0.021570920944213867], [-2.389155864715576, 0.5855352878570557, 0.09819132089614868], [-2.389155864715576, 0.5855352878570557, 0.021570920944213867], [-2.5301856994628906, 0.6146500110626221, 0.09819132089614868], [-2.5301856994628906, 0.6146500110626221, 0.021570920944213867], [-2.5301856994628906, 0.5855352878570557, 0.09819132089614868], [-2.5301856994628906, 0.5855352878570557, 0.021570920944213867]]",-2.4596707820892334,0.6000926494598389,0.059881120920181274,0.14102983474731445,0.029114723205566406,0.07662039995193481,"[[-2.391303062438965, 0.5855352282524109, 0.021635714918375015], [-2.3897037506103516, 0.5856846570968628, 0.0951768159866333], [-2.5285861492156982, 0.5886168479919434, 0.09819132089614868], [-2.5301854610443115, 0.5884674787521362, 0.024650216102600098], [-2.3907549381256104, 0.6115683913230896, 0.02157091721892357], [-2.389155626296997, 0.6117177605628967, 0.09511201828718185], [-2.5280377864837646, 0.6146500110626221, 0.09812651574611664], [-2.529637336730957, 0.6145006418228149, 0.02458541840314865]]",,,,,
Vase_2fcacd27(Clone)_copy_39,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Cold,False,False,False,False,False,False,0.0,True,False,False,1.0,['Ceramic'],,2.446953773498535,Vase,Vase|+00.31|+01.57|+02.22,['Fridge|-00.04|+00.00|+02.18'],False,"['Vase', 'RoomDecor']",,,0.30718761682510376,1.567238211631775,2.219674825668335,-0.0,180.00033569335938,0.0,"[[0.3983403444290161, 1.7559409141540527, 2.3108272552490234], [0.3983403444290161, 1.7559409141540527, 2.1285219192504883], [0.3983403444290161, 1.5674617290496826, 2.3108272552490234], [0.3983403444290161, 1.5674617290496826, 2.1285219192504883], [0.2160348892211914, 1.7559409141540527, 2.3108272552490234], [0.2160348892211914, 1.7559409141540527, 2.1285219192504883], [0.2160348892211914, 1.5674617290496826, 2.3108272552490234], [0.2160348892211914, 1.5674617290496826, 2.1285219192504883]]",0.30718761682510376,1.6617013216018677,2.219674587249756,0.1823054552078247,0.18847918510437012,0.18230533599853516,"[[0.21603438258171082, 1.567238211631775, 2.1285226345062256], [0.39833977818489075, 1.567238211631775, 2.12852144241333], [0.3983408510684967, 1.567238211631775, 2.3108270168304443], [0.21603545546531677, 1.567238211631775, 2.31082820892334], [0.21603438258171082, 1.7559409141540527, 2.1285226345062256], [0.39833977818489075, 1.7559409141540527, 2.12852144241333], [0.3983408510684967, 1.7559409141540527, 2.3108270168304443], [0.21603545546531677, 1.7559409141540527, 2.31082820892334]]",,,,,
Bread_68d3e43b(Clone)_copy_38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hot,False,False,True,False,False,False,0.0,True,False,False,0.699999988079071,['Food'],,4.769720077514648,Bread,Bread|+01.26|+01.84|-01.60,['Microwave|+01.15|+01.66|-01.61'],False,"['Bread', 'Food']",,,1.2631512880325317,1.8448679447174072,-1.5983108282089233,-0.00037432514363899827,90.0066909790039,0.004087916575372219,"[[1.382278323173523, 1.9132194519042969, -1.518412709236145], [1.382278323173523, 1.9132194519042969, -1.6782125234603882], [1.382278323173523, 1.765594482421875, -1.518412709236145], [1.382278323173523, 1.765594482421875, -1.6782125234603882], [1.1440244913101196, 1.9132194519042969, -1.518412709236145], [1.1440244913101196, 1.9132194519042969, -1.6782125234603882], [1.1440244913101196, 1.765594482421875, -1.518412709236145], [1.1440244913101196, 1.765594482421875, -1.6782125234603882]]",1.2631514072418213,1.839406967163086,-1.5983126163482666,0.23825383186340332,0.14762496948242188,0.15979981422424316,"[[1.382259726524353, 1.7656075954437256, -1.6782125234603882], [1.382278323173523, 1.7655961513519287, -1.5184483528137207], [1.1440439224243164, 1.7655946016311646, -1.5184204578399658], [1.144025206565857, 1.7656060457229614, -1.6781846284866333], [1.3822587728500366, 1.9132202863693237, -1.6782019138336182], [1.3822773694992065, 1.9132088422775269, -1.5184377431869507], [1.14404296875, 1.9132072925567627, -1.5184099674224854], [1.1440242528915405, 1.9132187366485596, -1.6781741380691528]]",,,,,
ButterKnife_cd30f7c9(Clone)_copy_37,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.07999999821186066,['Metal'],,1.748709797859192,ButterKnife,ButterKnife|-02.66|+00.84|+03.37,['DiningTable|-02.66|+00.00|+03.21'],False,"['ButterKnife', 'Silverware', 'Knives', 'KitchenUtensils']",,,-2.6595351696014404,0.8439751863479614,3.368563413619995,0.0005921298870816827,0.0012701988453045487,-0.0009999758331105113,"[[-2.5228796005249023, 0.849308967590332, 3.375666618347168], [-2.5228796005249023, 0.849308967590332, 3.3544487953186035], [-2.5228796005249023, 0.8426413536071777, 3.375666618347168], [-2.5228796005249023, 0.8426413536071777, 3.3544487953186035], [-2.791306495666504, 0.849308967590332, 3.375666618347168], [-2.791306495666504, 0.849308967590332, 3.3544487953186035], [-2.791306495666504, 0.8426413536071777, 3.375666618347168], [-2.791306495666504, 0.8426413536071777, 3.3544487953186035]]",-2.657093048095703,0.8459751605987549,3.3650577068328857,0.26842689514160156,0.006667613983154297,0.021217823028564453,"[[-2.5228796005249023, 0.8426405191421509, 3.3756613731384277], [-2.7913060188293457, 0.8426451683044434, 3.3756673336029053], [-2.791306495666504, 0.8426454067230225, 3.3544538021087646], [-2.5228800773620605, 0.8426406979560852, 3.354447841644287], [-2.5228796005249023, 0.8493049144744873, 3.375661611557007], [-2.7913057804107666, 0.8493096232414246, 3.3756675720214844], [-2.791306257247925, 0.8493098020553589, 3.3544540405273438], [-2.5228800773620605, 0.8493051528930664, 3.354448080062866]]",,,,,
SaltShaker_ed9baddb(Clone)_copy_33,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.4000000059604645,"['Metal', 'Glass']",,4.067344665527344,SaltShaker,SaltShaker|+00.12|+00.92|-01.72,['Sink|+00.02|+00.77|-01.71'],False,"['SaltShaker', 'Tableware', 'Condiments']",,,0.12456867098808289,0.9218165278434753,-1.718294620513916,-0.0,270.0,0.0,"[[0.15862256288528442, 1.0325404405593872, -1.6842719316482544], [0.15862256288528442, 1.0325404405593872, -1.7523173093795776], [0.15862256288528442, 0.9217420816421509, -1.6842719316482544], [0.15862256288528442, 0.9217420816421509, -1.7523173093795776], [0.09051477909088135, 1.0325404405593872, -1.6842719316482544], [0.09051477909088135, 1.0325404405593872, -1.7523173093795776], [0.09051477909088135, 0.9217420816421509, -1.6842719316482544], [0.09051477909088135, 0.9217420816421509, -1.7523173093795776]]",0.12456867098808289,0.977141261100769,-1.718294620513916,0.06810778379440308,0.11079835891723633,0.06804537773132324,"[[0.09051477909088135, 0.9217421412467957, -1.6842719316482544], [0.09051479399204254, 0.9217421412467957, -1.7523173093795776], [0.15862256288528442, 0.9217421412467957, -1.7523173093795776], [0.15862254798412323, 0.9217421412467957, -1.6842719316482544], [0.09051477909088135, 1.0325404405593872, -1.6842719316482544], [0.09051479399204254, 1.0325404405593872, -1.7523173093795776], [0.15862256288528442, 1.0325404405593872, -1.7523173093795776], [0.15862254798412323, 1.0325404405593872, -1.6842719316482544]]",,,,,
Knife_d676d480(Clone)_copy_32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.18000000715255737,"['Metal', 'Plastic']",,1.1619136333465576,Knife,Knife|-02.94|+00.54|+02.33,['Chair|-02.93|+00.00|+02.44'],False,"['Knife', 'Cookware', 'Knives', 'KitchenUtensils']",,,-2.9400978088378906,0.5394712686538696,2.329272747039795,359.85980224609375,28.531578063964844,0.028995560482144356,"[[-2.827362537384033, 0.5632402300834656, 2.4312164783477783], [-2.827362537384033, 0.5632402300834656, 2.2637360095977783], [-2.827362537384033, 0.5143646597862244, 2.4312164783477783], [-2.827362537384033, 0.5143646597862244, 2.2637360095977783], [-3.1258397102355957, 0.5632402300834656, 2.4312164783477783], [-3.1258397102355957, 0.5632402300834656, 2.2637360095977783], [-3.1258397102355957, 0.5143646597862244, 2.4312164783477783], [-3.1258397102355957, 0.5143646597862244, 2.2637360095977783]]",-2.9766011238098145,0.538802444934845,2.3474762439727783,0.2984771728515625,0.04887557029724121,0.16748046875,"[[-2.8273372650146484, 0.5144515037536621, 2.2759389877319336], [-3.1217730045318604, 0.5142819285392761, 2.4360151290893555], [-3.1283910274505615, 0.5142480134963989, 2.423842430114746], [-2.8339552879333496, 0.5144176483154297, 2.263766288757324], [-2.827416181564331, 0.563382625579834, 2.275845527648926], [-3.121852159500122, 0.5632129907608032, 2.4359216690063477], [-3.128469944000244, 0.563179075717926, 2.4237492084503174], [-2.8340342044830322, 0.5633487105369568, 2.2636728286743164]]",,,,,
Spatula_7cccbe06(Clone)_copy_29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.06499999761581421,"['Metal', 'Plastic']",,5.609655857086182,Spatula,Spatula|+03.60|+00.57|+01.77,['Shelf|+03.73|+00.55|+01.67'],False,"['Spatula', 'Cookware', 'KitchenUtensils']",,,3.599626064300537,0.5666057467460632,1.774700403213501,-1.0488580301171169e-05,179.99977111816406,0.00023180509742815048,"[[3.8203377723693848, 0.5763376951217651, 1.8067326545715332], [3.8203377723693848, 0.5763376951217651, 1.7426695823669434], [3.8203377723693848, 0.5589975118637085, 1.8067326545715332], [3.8203377723693848, 0.5589975118637085, 1.7426695823669434], [3.5228257179260254, 0.5763376951217651, 1.8067326545715332], [3.5228257179260254, 0.5763376951217651, 1.7426695823669434], [3.5228257179260254, 0.5589975118637085, 1.8067326545715332], [3.5228257179260254, 0.5589975118637085, 1.7426695823669434]]",3.671581745147705,0.5676676034927368,1.7747011184692383,0.2975120544433594,0.01734018325805664,0.06406307220458984,"[[3.5228257179260254, 0.5589975118637085, 1.7426687479019165], [3.8203375339508057, 0.5589962601661682, 1.742669939994812], [3.8203372955322266, 0.5589962601661682, 1.8067326545715332], [3.5228254795074463, 0.5589974522590637, 1.8067314624786377], [3.5228257179260254, 0.5763388872146606, 1.7426687479019165], [3.8203375339508057, 0.5763376951217651, 1.742669939994812], [3.8203372955322266, 0.5763376355171204, 1.8067326545715332], [3.5228254795074463, 0.5763388872146606, 1.8067314624786377]]",,,,,
Plate_ab1bed0e(Clone)_copy_28,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,RoomTemp,False,False,False,False,False,False,0.0,True,False,False,0.6200000047683716,['Ceramic'],[],1.9011043310165405,Plate,Plate|-02.59|+00.84|+03.56,['DiningTable|-02.66|+00.00|+03.21'],False,"['Plate', 'Tableware', 'Dishware']",,,-2.585303783416748,0.8433040380477905,3.5578408241271973,0.0005921297706663609,0.00126654130872339,-0.0009999758331105113,"[[-2.4854555130004883, 0.9329200983047485, 3.657456398010254], [-2.4854555130004883, 0.9329200983047485, 3.457766532897949], [-2.4854555130004883, 0.8434165716171265, 3.657456398010254], [-2.4854555130004883, 0.8434165716171265, 3.457766532897949], [-2.685152053833008, 0.9329200983047485, 3.657456398010254], [-2.685152053833008, 0.9329200983047485, 3.457766532897949], [-2.685152053833008, 0.8434165716171265, 3.657456398010254], [-2.685152053833008, 0.8434165716171265, 3.457766532897949]]",-2.585303783416748,0.8881683349609375,3.5576114654541016,0.19969654083251953,0.08950352668762207,0.1996898651123047,"[[-2.4854543209075928, 0.8433012366294861, 3.6574530601501465], [-2.6851494312286377, 0.8433047533035278, 3.6574575901031494], [-2.6851539611816406, 0.843306839466095, 3.4577693939208984], [-2.4854588508605957, 0.8433033227920532, 3.4577651023864746], [-2.485452890396118, 0.9329149127006531, 3.657454013824463], [-2.685148000717163, 0.9329184293746948, 3.6574583053588867], [-2.685152292251587, 0.9329204559326172, 3.457770347595215], [-2.485457181930542, 0.9329169988632202, 3.457766056060791]]",,,,,
Egg_ee86ebda(Clone)_copy_22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,True,False,False,False,0.0,True,False,False,0.054999999701976776,['Food'],,1.6774214506149292,Egg,Egg|-02.14|+00.87|+03.42,['DiningTable|-02.66|+00.00|+03.21'],False,"['Egg', 'Food']",,,-2.143852710723877,0.8652257323265076,3.420858860015869,-0.0011257888982072473,225.00131225585938,0.00028838979778811336,"[[-2.1197593212127686, 0.8941436409950256, 3.4449522495269775], [-2.1197593212127686, 0.8941436409950256, 3.3967654705047607], [-2.1197593212127686, 0.8363078236579895, 3.4449522495269775], [-2.1197593212127686, 0.8363078236579895, 3.3967654705047607], [-2.1679461002349854, 0.8941436409950256, 3.4449522495269775], [-2.1679461002349854, 0.8941436409950256, 3.3967654705047607], [-2.1679461002349854, 0.8363078236579895, 3.4449522495269775], [-2.1679461002349854, 0.8363078236579895, 3.3967654705047607]]",-2.143852710723877,0.8652257323265076,3.420858860015869,0.0481867790222168,0.05783581733703613,0.0481867790222168,"[[-2.1779263019561768, 0.8363084197044373, 3.4208593368530273], [-2.1438539028167725, 0.8363081812858582, 3.3867855072021484], [-2.1097803115844727, 0.8363072276115417, 3.4208576679229736], [-2.143852472305298, 0.8363074660301208, 3.4549314975738525], [-2.1779251098632812, 0.8941442370414734, 3.4208600521087646], [-2.143852949142456, 0.8941439986228943, 3.3867862224578857], [-2.109779119491577, 0.8941430449485779, 3.420858383178711], [-2.1438515186309814, 0.894143283367157, 3.45493221282959]]",,,,,
Tomato_9bb78329(Clone)_copy_21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,RoomTemp,False,False,True,True,False,False,0.0,True,False,False,0.11999998986721039,['Food'],,1.7135884761810303,Tomato,Tomato|-02.51|+00.64|-00.76,,False,,,,-1.9611692428588867,0.9586964249610901,0.03782343864440918,-0.0,-0.0,7.244508651638171e-06,,0.0,0.0,0.0,0.0,0.0,0.0,"[[-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918], [-1.9611692428588867, 0.9586964249610901, 0.03782343864440918]]",,,,,
SaltShaker_ed9baddb(Clone)_copy_16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Cold,False,False,False,False,False,False,0.0,True,False,False,0.4000000059604645,"['Metal', 'Glass']",,1.9206088781356812,SaltShaker,SaltShaker|-00.15|+00.80|+02.25,['Fridge|-00.04|+00.00|+02.18'],False,"['SaltShaker', 'Tableware', 'Condiments']",,,-0.14906200766563416,0.7960184216499329,2.2517433166503906,-0.0,180.00033569335938,0.0,"[[-0.11503928899765015, 0.9067422747612, 2.285797357559204], [-0.11503928899765015, 0.9067422747612, 2.217689275741577], [-0.11503928899765015, 0.7959440350532532, 2.285797357559204], [-0.11503928899765015, 0.7959440350532532, 2.217689275741577], [-0.18308472633361816, 0.9067422747612, 2.285797357559204], [-0.18308472633361816, 0.9067422747612, 2.217689275741577], [-0.18308472633361816, 0.7959440350532532, 2.285797357559204], [-0.18308472633361816, 0.7959440350532532, 2.217689275741577]]",-0.14906200766563416,0.8513431549072266,2.2517433166503906,0.06804543733596802,0.11079823970794678,0.06810808181762695,"[[-0.18308484554290771, 0.7959440350532532, 2.2176895141601562], [-0.11503955721855164, 0.7959440350532532, 2.217689275741577], [-0.11503916233778, 0.7959440350532532, 2.285797119140625], [-0.18308445811271667, 0.7959440350532532, 2.285797357559204], [-0.18308484554290771, 0.9067423343658447, 2.2176895141601562], [-0.11503955721855164, 0.9067423343658447, 2.217689275741577], [-0.11503916233778, 0.9067423343658447, 2.285797119140625], [-0.18308445811271667, 0.9067423343658447, 2.285797357559204]]",,,,,
